2017-01-09 08:40:09,694 INFO  - Starting HiveMQ Server
2017-01-09 08:54:43,363 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "125" (QoS: 2, retained: false)
2017-01-09 08:54:43,363 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "178" (QoS: 2, retained: false)
2017-01-09 08:54:43,379 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "125" (QoS: 2, retained: false)
2017-01-09 08:54:43,379 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "178" (QoS: 2, retained: false)
2017-01-09 08:54:43,410 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "124" (QoS: 2, retained: false)
2017-01-09 08:54:43,410 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "180" (QoS: 2, retained: false)
2017-01-09 08:54:43,463 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "124" (QoS: 2, retained: false)
2017-01-09 08:54:43,463 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "180" (QoS: 2, retained: false)
2017-01-09 08:54:43,495 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "124" (QoS: 2, retained: false)
2017-01-09 08:54:43,495 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "180" (QoS: 2, retained: false)
2017-01-09 08:54:43,526 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "123" (QoS: 2, retained: false)
2017-01-09 08:54:43,526 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "180" (QoS: 2, retained: false)
2017-01-09 08:54:43,563 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "123" (QoS: 2, retained: false)
2017-01-09 08:54:43,563 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "181" (QoS: 2, retained: false)
2017-01-09 08:54:43,642 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "123" (QoS: 2, retained: false)
2017-01-09 08:54:43,647 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "181" (QoS: 2, retained: false)
2017-01-09 08:54:44,379 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "123" (QoS: 2, retained: false)
2017-01-09 08:54:44,379 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "180" (QoS: 2, retained: false)
2017-01-09 08:54:44,379 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "123" (QoS: 2, retained: false)
2017-01-09 08:54:44,379 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "180" (QoS: 2, retained: false)
2017-01-09 08:54:44,379 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "123" (QoS: 2, retained: false)
2017-01-09 08:54:44,379 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "180" (QoS: 2, retained: false)
2017-01-09 08:54:44,379 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "123" (QoS: 2, retained: false)
2017-01-09 08:54:44,379 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "180" (QoS: 2, retained: false)
2017-01-09 08:54:44,379 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "123" (QoS: 2, retained: false)
2017-01-09 08:54:44,379 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "180" (QoS: 2, retained: false)
2017-01-09 08:54:44,379 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "123" (QoS: 2, retained: false)
2017-01-09 08:54:44,379 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "180" (QoS: 2, retained: false)
2017-01-09 08:54:44,379 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "123" (QoS: 2, retained: false)
2017-01-09 08:54:44,379 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "180" (QoS: 2, retained: false)
2017-01-09 08:54:44,379 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "123" (QoS: 2, retained: false)
2017-01-09 08:54:44,379 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "180" (QoS: 2, retained: false)
2017-01-09 08:54:44,379 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "123" (QoS: 2, retained: false)
2017-01-09 08:54:44,379 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "180" (QoS: 2, retained: false)
2017-01-09 08:54:44,379 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "123" (QoS: 2, retained: false)
2017-01-09 08:54:44,379 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "180" (QoS: 2, retained: false)
2017-01-09 08:54:44,379 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "123" (QoS: 2, retained: false)
2017-01-09 08:54:44,379 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "180" (QoS: 2, retained: false)
2017-01-09 08:54:44,379 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "123" (QoS: 2, retained: false)
2017-01-09 08:54:44,379 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "180" (QoS: 2, retained: false)
2017-01-09 08:54:44,442 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "123" (QoS: 2, retained: false)
2017-01-09 08:54:44,447 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "180" (QoS: 2, retained: false)
2017-01-09 08:54:44,825 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "123" (QoS: 2, retained: false)
2017-01-09 08:54:44,825 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "178" (QoS: 2, retained: false)
2017-01-09 08:54:44,825 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "123" (QoS: 2, retained: false)
2017-01-09 08:54:44,825 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "176" (QoS: 2, retained: false)
2017-01-09 08:54:44,825 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "122" (QoS: 2, retained: false)
2017-01-09 08:54:44,825 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "171" (QoS: 2, retained: false)
2017-01-09 08:54:44,825 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "122" (QoS: 2, retained: false)
2017-01-09 08:54:44,825 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "168" (QoS: 2, retained: false)
2017-01-09 08:54:44,825 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "123" (QoS: 2, retained: false)
2017-01-09 08:54:44,863 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "166" (QoS: 2, retained: false)
2017-01-09 08:54:44,863 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "124" (QoS: 2, retained: false)
2017-01-09 08:54:44,863 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "165" (QoS: 2, retained: false)
2017-01-09 08:54:45,547 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "124" (QoS: 2, retained: false)
2017-01-09 08:54:45,547 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "165" (QoS: 2, retained: false)
2017-01-09 08:54:45,547 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "125" (QoS: 2, retained: false)
2017-01-09 08:54:45,547 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "165" (QoS: 2, retained: false)
2017-01-09 08:54:45,547 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "126" (QoS: 2, retained: false)
2017-01-09 08:54:45,547 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "167" (QoS: 2, retained: false)
2017-01-09 08:54:45,547 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "126" (QoS: 2, retained: false)
2017-01-09 08:54:45,547 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "168" (QoS: 2, retained: false)
2017-01-09 08:54:45,547 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "126" (QoS: 2, retained: false)
2017-01-09 08:54:45,547 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "168" (QoS: 2, retained: false)
2017-01-09 08:54:45,547 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "126" (QoS: 2, retained: false)
2017-01-09 08:54:45,547 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "168" (QoS: 2, retained: false)
2017-01-09 08:54:45,547 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "126" (QoS: 2, retained: false)
2017-01-09 08:54:45,547 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "126" (QoS: 2, retained: false)
2017-01-09 08:54:45,547 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "168" (QoS: 2, retained: false)
2017-01-09 08:54:45,547 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "167" (QoS: 2, retained: false)
2017-01-09 08:54:45,547 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "167" (QoS: 2, retained: false)
2017-01-09 08:54:45,547 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "125" (QoS: 2, retained: false)
2017-01-09 08:54:45,547 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "125" (QoS: 2, retained: false)
2017-01-09 08:54:45,547 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "167" (QoS: 2, retained: false)
2017-01-09 08:54:45,547 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "126" (QoS: 2, retained: false)
2017-01-09 08:54:45,547 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "167" (QoS: 2, retained: false)
2017-01-09 08:54:45,547 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "126" (QoS: 2, retained: false)
2017-01-09 08:54:45,547 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "168" (QoS: 2, retained: false)
2017-01-09 08:54:45,547 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "126" (QoS: 2, retained: false)
2017-01-09 08:54:45,547 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "170" (QoS: 2, retained: false)
2017-01-09 08:54:45,547 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "126" (QoS: 2, retained: false)
2017-01-09 08:54:45,547 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "171" (QoS: 2, retained: false)
2017-01-09 08:54:45,547 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "127" (QoS: 2, retained: false)
2017-01-09 08:54:45,547 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "171" (QoS: 2, retained: false)
2017-01-09 08:54:45,547 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "127" (QoS: 2, retained: false)
2017-01-09 08:54:45,547 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "172" (QoS: 2, retained: false)
2017-01-09 08:54:45,547 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "127" (QoS: 2, retained: false)
2017-01-09 08:54:45,547 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "172" (QoS: 2, retained: false)
2017-01-09 08:54:45,594 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "127" (QoS: 2, retained: false)
2017-01-09 08:54:45,594 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "172" (QoS: 2, retained: false)
2017-01-09 08:54:45,594 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "127" (QoS: 2, retained: false)
2017-01-09 08:54:45,594 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "173" (QoS: 2, retained: false)
2017-01-09 08:54:45,594 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "127" (QoS: 2, retained: false)
2017-01-09 08:54:45,594 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "173" (QoS: 2, retained: false)
2017-01-09 08:54:45,610 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "127" (QoS: 2, retained: false)
2017-01-09 08:54:45,610 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "173" (QoS: 2, retained: false)
2017-01-09 08:54:45,725 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "128" (QoS: 2, retained: false)
2017-01-09 08:54:45,763 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "173" (QoS: 2, retained: false)
2017-01-09 08:54:45,763 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "128" (QoS: 2, retained: false)
2017-01-09 08:54:45,763 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "172" (QoS: 2, retained: false)
2017-01-09 08:54:45,778 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "130" (QoS: 2, retained: false)
2017-01-09 08:54:45,778 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "172" (QoS: 2, retained: false)
2017-01-09 08:54:45,778 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "128" (QoS: 2, retained: false)
2017-01-09 08:54:45,778 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "172" (QoS: 2, retained: false)
2017-01-09 08:54:46,546 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "128" (QoS: 2, retained: false)
2017-01-09 08:54:46,546 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "173" (QoS: 2, retained: false)
2017-01-09 08:54:46,546 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "128" (QoS: 2, retained: false)
2017-01-09 08:54:46,546 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "174" (QoS: 2, retained: false)
2017-01-09 08:54:46,546 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "128" (QoS: 2, retained: false)
2017-01-09 08:54:46,546 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "175" (QoS: 2, retained: false)
2017-01-09 08:54:46,546 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "128" (QoS: 2, retained: false)
2017-01-09 08:54:46,546 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "175" (QoS: 2, retained: false)
2017-01-09 08:54:46,546 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "127" (QoS: 2, retained: false)
2017-01-09 08:54:46,546 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "175" (QoS: 2, retained: false)
2017-01-09 08:54:46,546 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "128" (QoS: 2, retained: false)
2017-01-09 08:54:46,546 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "176" (QoS: 2, retained: false)
2017-01-09 08:54:46,546 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "128" (QoS: 2, retained: false)
2017-01-09 08:54:46,546 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "176" (QoS: 2, retained: false)
2017-01-09 08:54:46,546 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "127" (QoS: 2, retained: false)
2017-01-09 08:54:46,546 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "177" (QoS: 2, retained: false)
2017-01-09 08:54:46,546 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "127" (QoS: 2, retained: false)
2017-01-09 08:54:46,546 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "178" (QoS: 2, retained: false)
2017-01-09 08:54:46,546 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "127" (QoS: 2, retained: false)
2017-01-09 08:54:46,546 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "180" (QoS: 2, retained: false)
2017-01-09 08:54:46,546 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "127" (QoS: 2, retained: false)
2017-01-09 08:54:46,546 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "182" (QoS: 2, retained: false)
2017-01-09 08:54:46,546 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "127" (QoS: 2, retained: false)
2017-01-09 08:54:46,546 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "128" (QoS: 2, retained: false)
2017-01-09 08:54:46,546 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "128" (QoS: 2, retained: false)
2017-01-09 08:54:46,546 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "128" (QoS: 2, retained: false)
2017-01-09 08:54:46,546 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "128" (QoS: 2, retained: false)
2017-01-09 08:54:46,546 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "128" (QoS: 2, retained: false)
2017-01-09 08:54:46,546 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "128" (QoS: 2, retained: false)
2017-01-09 08:54:46,546 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "128" (QoS: 2, retained: false)
2017-01-09 08:54:46,546 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "128" (QoS: 2, retained: false)
2017-01-09 08:54:46,546 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "130" (QoS: 2, retained: false)
2017-01-09 08:54:46,593 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "130" (QoS: 2, retained: false)
2017-01-09 08:54:46,625 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "131" (QoS: 2, retained: false)
2017-01-09 08:54:46,646 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "132" (QoS: 2, retained: false)
2017-01-09 08:54:46,693 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "134" (QoS: 2, retained: false)
2017-01-09 08:54:47,709 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "136" (QoS: 2, retained: false)
2017-01-09 08:54:47,709 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "138" (QoS: 2, retained: false)
2017-01-09 08:54:47,709 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "138" (QoS: 2, retained: false)
2017-01-09 08:54:47,709 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "140" (QoS: 2, retained: false)
2017-01-09 08:54:47,709 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "140" (QoS: 2, retained: false)
2017-01-09 08:54:47,709 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "141" (QoS: 2, retained: false)
2017-01-09 08:54:47,709 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "141" (QoS: 2, retained: false)
2017-01-09 08:54:47,709 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "141" (QoS: 2, retained: false)
2017-01-09 08:54:47,709 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "141" (QoS: 2, retained: false)
2017-01-09 08:54:47,709 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "141" (QoS: 2, retained: false)
2017-01-09 08:54:47,709 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "141" (QoS: 2, retained: false)
2017-01-09 08:54:47,709 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "142" (QoS: 2, retained: false)
2017-01-09 08:54:47,709 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "142" (QoS: 2, retained: false)
2017-01-09 08:54:47,709 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "142" (QoS: 2, retained: false)
2017-01-09 08:54:47,709 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "142" (QoS: 2, retained: false)
2017-01-09 08:54:47,709 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "142" (QoS: 2, retained: false)
2017-01-09 08:54:47,709 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "142" (QoS: 2, retained: false)
2017-01-09 08:54:47,709 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "142" (QoS: 2, retained: false)
2017-01-09 08:54:47,709 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "142" (QoS: 2, retained: false)
2017-01-09 08:54:47,709 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "142" (QoS: 2, retained: false)
2017-01-09 08:54:47,709 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "141" (QoS: 2, retained: false)
2017-01-09 08:54:47,709 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "142" (QoS: 2, retained: false)
2017-01-09 08:54:47,709 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "141" (QoS: 2, retained: false)
2017-01-09 08:54:47,709 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "141" (QoS: 2, retained: false)
2017-01-09 08:54:47,709 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "141" (QoS: 2, retained: false)
2017-01-09 08:54:47,709 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "141" (QoS: 2, retained: false)
2017-01-09 08:54:47,709 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "141" (QoS: 2, retained: false)
2017-01-09 08:54:47,794 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "141" (QoS: 2, retained: false)
2017-01-09 08:54:47,878 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "141" (QoS: 2, retained: false)
2017-01-09 08:54:47,894 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "140" (QoS: 2, retained: false)
2017-01-09 08:54:47,894 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "140" (QoS: 2, retained: false)
2017-01-09 08:54:47,947 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "140" (QoS: 2, retained: false)
2017-01-09 08:54:47,978 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "140" (QoS: 2, retained: false)
2017-01-09 08:54:48,009 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "140" (QoS: 2, retained: false)
2017-01-09 08:54:48,063 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "140" (QoS: 2, retained: false)
2017-01-09 08:54:48,079 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "140" (QoS: 2, retained: false)
2017-01-09 08:54:48,179 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "140" (QoS: 2, retained: false)
2017-01-09 08:54:48,179 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "140" (QoS: 2, retained: false)
2017-01-09 08:54:48,226 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "140" (QoS: 2, retained: false)
2017-01-09 08:54:48,263 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "140" (QoS: 2, retained: false)
2017-01-09 08:54:48,263 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "140" (QoS: 2, retained: false)
2017-01-09 08:54:48,326 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "141" (QoS: 2, retained: false)
2017-01-09 08:54:48,410 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "141" (QoS: 2, retained: false)
2017-01-09 08:54:48,410 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "141" (QoS: 2, retained: false)
2017-01-09 08:54:48,694 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "140" (QoS: 2, retained: false)
2017-01-09 08:54:48,763 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "140" (QoS: 2, retained: false)
2017-01-09 08:54:48,763 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "138" (QoS: 2, retained: false)
2017-01-09 08:54:48,763 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "138" (QoS: 2, retained: false)
2017-01-09 08:54:48,763 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "137" (QoS: 2, retained: false)
2017-01-09 08:54:48,763 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "137" (QoS: 2, retained: false)
2017-01-09 08:54:48,763 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "137" (QoS: 2, retained: false)
2017-01-09 08:54:48,763 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "137" (QoS: 2, retained: false)
2017-01-09 08:54:48,763 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "138" (QoS: 2, retained: false)
2017-01-09 08:54:48,763 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "138" (QoS: 2, retained: false)
2017-01-09 08:54:48,794 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "138" (QoS: 2, retained: false)
2017-01-09 08:54:48,826 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "138" (QoS: 2, retained: false)
2017-01-09 08:54:48,878 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "138" (QoS: 2, retained: false)
2017-01-09 08:54:48,910 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "138" (QoS: 2, retained: false)
2017-01-09 08:54:48,963 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "138" (QoS: 2, retained: false)
2017-01-09 08:54:48,994 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "138" (QoS: 2, retained: false)
2017-01-09 08:54:49,025 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "137" (QoS: 2, retained: false)
2017-01-09 08:54:49,063 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "137" (QoS: 2, retained: false)
2017-01-09 08:54:49,110 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "137" (QoS: 2, retained: false)
2017-01-09 08:54:49,125 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "137" (QoS: 2, retained: false)
2017-01-09 08:54:49,163 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "137" (QoS: 2, retained: false)
2017-01-09 08:54:49,194 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "137" (QoS: 2, retained: false)
2017-01-09 08:54:49,294 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "137" (QoS: 2, retained: false)
2017-01-09 08:54:49,294 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "137" (QoS: 2, retained: false)
2017-01-09 08:54:49,309 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "137" (QoS: 2, retained: false)
2017-01-09 08:54:49,363 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "138" (QoS: 2, retained: false)
2017-01-09 08:54:49,378 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "138" (QoS: 2, retained: false)
2017-01-09 08:54:49,425 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "138" (QoS: 2, retained: false)
2017-01-09 08:54:49,447 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "138" (QoS: 2, retained: false)
2017-01-09 08:54:49,478 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "138" (QoS: 2, retained: false)
2017-01-09 08:54:49,525 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "137" (QoS: 2, retained: false)
2017-01-09 08:54:49,578 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "137" (QoS: 2, retained: false)
2017-01-09 08:54:49,609 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "137" (QoS: 2, retained: false)
2017-01-09 08:54:49,647 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "137" (QoS: 2, retained: false)
